Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
601,Jaeden Graham,ATL,TE,5,CAR,10,9,0.61,0.15,null,FanDuel,4000
601,Temarrick Hemingway,WAS,TE,5,LAR,7,19,0.59,0.15,null,FanDuel,4000
601,MyCole Pruitt,TEN,TE,5,BUF,18,27,0.55,0.14,null,FanDuel,4000
601,Jeremy Sprinkle,WAS,TE,5,LAR,7,19,0.51,0.13,null,FanDuel,4000
601,Stephen Carlson,CLE,TE,5,IND,1,1,0.46,0.12,null,FanDuel,4000
601,Trevon Wesco,NYJ,TE,5,ARI,13,16,0.4,0.1,null,FanDuel,4000
601,J.P. Holtz,CHI,TE,5,TB,5,11,0.36,0.09,null,FanDuel,4000
601,Nick Keizer,KC,TE,5,LV,22,4,0.35,0.09,null,FanDuel,4000
601,Mason Schreck,CIN,TE,5,BAL,8,22,0.33,0.08,null,FanDuel,4000
601,Luke Willson,SEA,TE,5,MIN,28,12,0.32,0.08,null,FanDuel,4000
601,Johnny Mundt,LAR,TE,5,WAS,12,29,0.32,0.08,null,FanDuel,4000
601,Antony Auclair,TB,TE,5,CHI,4,20,0.29,0.07,null,FanDuel,4000
601,Derek Carrier,LV,TE,5,KC,3,15,0.29,0.07,null,FanDuel,4000
601,Sean McKeon,DAL,TE,5,NYG,11,7,0.29,0.07,null,FanDuel,4000
601,Deon Yelder,KC,TE,5,LV,22,4,0.21,0.05,null,FanDuel,4000
601,Stephen Anderson,LAC,TE,5,NO,25,32,0.16,0.04,null,FanDuel,4000
601,Tommy Sweeney,BUF,TE,5,TEN,22,26,0.04,0.01,null,FanDuel,4000
601,Ricky Seals-Jones,KC,TE,5,LV,22,4,0,0,null,FanDuel,4000
601,Jacob Breeland,BAL,TE,5,CIN,16,11,0,0,null,FanDuel,4000
601,Caleb Wilson,PHI,TE,5,PIT,6,13,0,0,null,FanDuel,4000
601,Eric Saubert,JAX,TE,5,HOU,26,17,0,0,null,FanDuel,4000
601,Eric Tomlinson,NYG,TE,5,DAL,31,27,0,0,null,FanDuel,4000
601,Brycen Hopkins,LAR,TE,5,WAS,12,29,0,0,null,FanDuel,4000
601,Nick O'Leary,LV,TE,5,KC,3,15,0,0,null,FanDuel,4000
601,Kahale Warring,HOU,TE,5,JAX,25,26,0,0,null,FanDuel,4000
601,Tyler Mabry,SEA,TE,5,MIN,28,12,0,0,null,FanDuel,4000
601,O.J. Howard,TB,TE,5,CHI,4,20,0,0,null,FanDuel,4000
601,Garrett Griffin,NO,TE,5,LAC,18,23,0,0,null,FanDuel,4000
601,Josh Oliver,JAX,TE,5,HOU,26,17,0,0,null,FanDuel,4000
601,C.J. Uzomah,CIN,TE,5,BAL,8,22,0,0,null,FanDuel,4000
601,Sean Culkin,BAL,TE,5,CIN,16,11,0,0,null,FanDuel,4000
601,Kyle Markway,CLE,TE,5,IND,1,1,0,0,null,FanDuel,4000
601,Kendall Blanton,LAR,TE,5,WAS,12,29,0,0,null,FanDuel,4000
601,Cole Hikutini,DAL,TE,5,NYG,11,7,0,0,null,FanDuel,4000
601,Zach Gentry,PIT,TE,5,PHI,17,30,0,0,null,FanDuel,4000
601,Jason Vander Laan,NO,TE,5,LAC,18,23,0,0,null,FanDuel,4000
601,Blake Jarwin,DAL,TE,5,NYG,11,7,0,0,null,FanDuel,4000
601,Xavier Grimble,BAL,TE,5,CIN,16,11,0,0,null,FanDuel,4000
601,Nick Bowers,LV,TE,5,KC,3,15,0,0,null,FanDuel,4000
601,Hale Hentges,IND,TE,5,CLE,30,28,0,0,null,FanDuel,4000
601,Farrod Green,IND,TE,5,CLE,30,28,0,0,null,FanDuel,4000
601,Daniel Helm,SF,TE,5,MIA,21,6,0,0,null,FanDuel,4000
601,Ben Ellefson,JAX,TE,5,HOU,26,17,0,0,null,FanDuel,4000
601,Daniel Brown,NYJ,TE,5,ARI,13,16,0,0,null,FanDuel,4000
601,Josh Perkins,PHI,TE,5,PIT,6,13,0,0,null,FanDuel,4000
601,Kevin Rader,PIT,TE,5,PHI,17,30,0,0,null,FanDuel,4000
601,Noah Togiai,IND,TE,5,CLE,30,28,0,0,null,FanDuel,4000
601,Tommy Hudson,TEN,TE,5,BUF,18,27,0,0,null,FanDuel,4000
601,Thaddeus Moss,WAS,TE,5,LAR,7,19,0,0,null,FanDuel,4000
601,Brandon Dillon,MIN,TE,5,SEA,29,3,0,0,null,FanDuel,4000
601,Colby Parkinson,SEA,TE,5,MIN,28,12,0,0,null,FanDuel,4000
601,Eli Wolf,BAL,TE,5,CIN,16,11,0,0,null,FanDuel,4000
601,Jake Bargas,MIN,RB,5,SEA,29,5,0,0,null,FanDuel,4000
601,Chris Myarick,MIA,TE,5,SF,2,2,0,0,null,FanDuel,4000
601,Mitchell Wilcox,CIN,TE,5,BAL,8,22,0,0,null,FanDuel,4000
601,Maxx Williams,ARI,TE,5,NYJ,19,20,0,0,null,FanDuel,4000
601,Troy Fumagalli,HOU,TE,5,JAX,25,26,0,0,null,FanDuel,4000
601,Marcus Baugh,WAS,TE,5,LAR,7,19,0,0,null,FanDuel,4000
601,Nate Becker,BUF,TE,5,TEN,22,26,0,0,null,FanDuel,4000
601,Giovanni Ricci,CAR,TE,5,ATL,32,32,0,0,null,FanDuel,4000
601,Jesper Horsted,CHI,TE,5,TB,5,11,0,0,null,FanDuel,4000
601,Sam Tecklenburg,CAR,TE,5,ATL,null,null,null,null,null,FanDuel,4000
601,Danny Pinter,IND,TE,5,CLE,null,null,null,null,null,FanDuel,4000
601,Jack Driscoll,PHI,TE,5,PIT,null,null,null,null,null,FanDuel,4000
601,Charlie Heck,HOU,TE,5,JAX,null,null,null,null,null,FanDuel,4000
682,Tennessee Titans,TEN,DST,5,BUF,null,null,6.2,1.59,null,FanDuel,3900
682,Los Angeles Chargers,LAC,DST,5,NO,null,null,3.5,0.9,null,FanDuel,3900
684,Washington Football Team,WAS,DST,5,LAR,null,null,6.8,1.79,null,FanDuel,3800
684,Cleveland Browns,CLE,DST,5,IND,null,null,6.2,1.63,null,FanDuel,3800
686,Houston Texans,HOU,DST,5,JAX,null,null,6.4,1.73,null,FanDuel,3700
686,Chicago Bears,CHI,DST,5,TB,null,null,6.3,1.7,null,FanDuel,3700
688,Miami Dolphins,MIA,DST,5,SF,null,null,6.9,1.92,null,FanDuel,3600
688,Jacksonville Jaguars,JAX,DST,5,HOU,null,null,5.8,1.61,null,FanDuel,3600
690,Dallas Cowboys,DAL,DST,5,NYG,null,null,7.3,2.09,null,FanDuel,3500
690,Carolina Panthers,CAR,DST,5,ATL,null,null,5.2,1.49,null,FanDuel,3500
692,New York Jets,NYJ,DST,5,ARI,null,null,6.5,1.91,null,FanDuel,3400
693,Atlanta Falcons,ATL,DST,5,CAR,null,null,6.2,1.88,null,FanDuel,3300
694,Minnesota Vikings,MIN,DST,5,SEA,null,null,4.9,1.53,null,FanDuel,3200
694,New York Giants,NYG,DST,5,DAL,null,null,4.4,1.38,null,FanDuel,3200
696,Cincinnati Bengals,CIN,DST,5,BAL,null,null,3.6,1.16,null,FanDuel,3100
697,Las Vegas Raiders,LV,DST,5,KC,null,null,2.7,0.9,null,FanDuel,3000
