Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
564,Connor Davis,CLE,TE,1,KC,16,26,0,0,0,FanDuel,4000
564,Tommy Hudson,TEN,TE,1,ARI,15,6,0,0,0,FanDuel,4000
564,Thaddeus Moss,CIN,TE,1,MIN,25,13,0,0,0,FanDuel,4000
564,Jake Hausmann,NYG,TE,1,DEN,22,15,0,0,0,FanDuel,4000
564,Dylan Soehner,NO,TE,1,GB,9,4,0,0,0,FanDuel,4000
564,Paul Quessenberry,HOU,TE,1,JAX,31,30,0,0,0,FanDuel,4000
564,Hunter Kampmoyer,LAC,TE,1,WAS,3,8,0,0,0,FanDuel,4000
564,Jake Bargas,MIN,RB,1,CIN,23,25,0,0,0,FanDuel,4000
564,Stephen Carlson,CLE,TE,1,KC,16,26,0,0,0,FanDuel,4000
564,Chris Myarick,NYG,TE,1,DEN,22,15,0,0,0,FanDuel,4000
564,Mitchell Wilcox,CIN,TE,1,MIN,25,13,0,0,0,FanDuel,4000
564,Charlie Taumoepeau,DET,TE,1,SF,5,1,0,0,0,FanDuel,4000
564,Jordan Franks,CLE,TE,1,KC,16,26,0,0,0,FanDuel,4000
564,Sam Tecklenburg,CAR,TE,1,NYJ,null,null,null,null,null,FanDuel,4000
564,Danny Pinter,IND,TE,1,SEA,null,null,null,null,null,FanDuel,4000
564,Mitchell Fraboni,null,TE,1,HOU,null,null,null,null,null,FanDuel,4000
564,Jack Driscoll,PHI,TE,1,ATL,null,null,null,null,null,FanDuel,4000
564,Andrew DePaola,MIN,TE,1,CIN,null,null,null,null,null,FanDuel,4000
564,James Winchester,KC,TE,1,CLE,null,null,null,null,null,FanDuel,4000
564,Daniel Brunskill,SF,TE,1,DET,null,null,null,null,null,FanDuel,4000
564,Clark Harris,CIN,TE,1,MIN,null,null,null,null,null,FanDuel,4000
564,Tyler Ott,SEA,TE,1,IND,null,null,null,null,null,FanDuel,4000
564,Charlie Heck,HOU,TE,1,JAX,null,null,null,null,null,FanDuel,4000
630,Atlanta Falcons,ATL,DST,1,PHI,null,null,8.5,2.18,0,FanDuel,3900
630,Jacksonville Jaguars,JAX,DST,1,HOU,null,null,7.3,1.87,0,FanDuel,3900
632,Minnesota Vikings,MIN,DST,1,CIN,null,null,8.1,2.13,0,FanDuel,3800
632,Philadelphia Eagles,PHI,DST,1,ATL,null,null,7.2,1.89,0,FanDuel,3800
634,New York Giants,NYG,DST,1,DEN,null,null,7.3,1.97,0,FanDuel,3700
634,New Orleans Saints,NO,DST,1,GB,null,null,6,1.62,0,FanDuel,3700
636,Kansas City Chiefs,KC,DST,1,CLE,null,null,7.6,2.11,0,FanDuel,3600
636,Buffalo Bills,BUF,DST,1,PIT,null,null,7.2,2,0,FanDuel,3600
638,Tennessee Titans,TEN,DST,1,ARI,null,null,6.8,1.94,0,FanDuel,3500
638,New York Jets,NYJ,DST,1,CAR,null,null,6.6,1.89,0,FanDuel,3500
640,Houston Texans,HOU,DST,1,JAX,null,null,7.6,2.24,0,FanDuel,3400
640,Arizona Cardinals,ARI,DST,1,TEN,null,null,6.7,1.97,0,FanDuel,3400
642,Detroit Lions,DET,DST,1,SF,null,null,6.7,2.03,0,FanDuel,3300
643,Cleveland Browns,CLE,DST,1,KC,null,null,4.2,1.35,0,FanDuel,3100
644,Cincinnati Bengals,CIN,DST,1,MIN,null,null,6.4,2.13,0,FanDuel,3000
