Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
561,Cethan Carter,CIN,TE,14,CLE,14,22,0,0,null,FanDuel,4000
561,Jake Butt,DEN,TE,14,HOU,24,15,0,0,null,FanDuel,4000
561,Garrett Dickerson,NYG,TE,14,PHI,19,9,0,0,null,FanDuel,4000
561,Jordan Leggett,TB,TE,14,IND,9,14,0,0,null,FanDuel,4000
561,Tommy Sweeney,BUF,TE,14,BAL,4,3,0,0,null,FanDuel,4000
561,Nate Becker,BUF,TE,14,BAL,4,3,0,0,null,FanDuel,4000
561,Matt Sokol,JAX,TE,14,LAC,6,12,0,0,null,FanDuel,4000
561,Jordan Franks,CIN,TE,14,CLE,14,22,0,0,null,FanDuel,4000
625,Dallas Cowboys,DAL,DST,14,CHI,null,null,7.6,1.95,null,FanDuel,3900
626,New Orleans Saints,NO,DST,14,SF,null,null,7.7,2.03,null,FanDuel,3800
626,Denver Broncos,DEN,DST,14,HOU,null,null,6.3,1.66,null,FanDuel,3800
626,San Francisco 49ers,SF,DST,14,NO,null,null,6.2,1.63,null,FanDuel,3800
626,Tampa Bay Buccaneers,TB,DST,14,IND,null,null,6.1,1.61,null,FanDuel,3800
630,Miami Dolphins,MIA,DST,14,NYJ,null,null,5.6,1.51,null,FanDuel,3700
631,Los Angeles Rams,LAR,DST,14,SEA,null,null,6.4,1.78,null,FanDuel,3600
632,Atlanta Falcons,ATL,DST,14,CAR,null,null,7.4,2.11,null,FanDuel,3500
632,Carolina Panthers,CAR,DST,14,ATL,null,null,6.8,1.94,null,FanDuel,3500
632,Cincinnati Bengals,CIN,DST,14,CLE,null,null,6.1,1.74,null,FanDuel,3500
632,Arizona Cardinals,ARI,DST,14,PIT,null,null,6.1,1.74,null,FanDuel,3500
636,Las Vegas Raiders,LV,DST,14,TEN,null,null,7,2.06,null,FanDuel,3400
636,Buffalo Bills,BUF,DST,14,BAL,null,null,5.5,1.62,null,FanDuel,3400
638,Detroit Lions,DET,DST,14,MIN,null,null,4.8,1.45,null,FanDuel,3300
639,Kansas City Chiefs,KC,DST,14,NE,null,null,5.9,1.84,null,FanDuel,3200
640,New York Giants,NYG,DST,14,PHI,null,null,5.4,1.8,null,FanDuel,3000
640,Washington Football Team,WAS,DST,14,GB,null,null,4.9,1.63,null,FanDuel,3000
